FID	IID	phe_gcf
2042	2042	-1.03620245741741
7226	7226	-.172132338154384
7342	7342	-1.32739263710618
2034	2034	-2.06878024674601
206	206	.130506249241593
6256	6256	.34699642941786
7299	7299	-.300494593593472
1045	1045	.426512870840304
5793	5793	-.258236796941115
6288	6288	.680965483392125
5519	5519	.364422860780787
5513	5513	1.64690946600849
7313	7313	.834794730411813
4396	4396	-.379623841100656
1007	1007	-.642415291709982
7312	7312	-.0899568044903232
5707	5707	.161176876647393
6281	6281	.430307912245098
1008	1008	-.40382201900966
3032	3032	.651817999064764
2024	2024	.318984894253676
1027	1027	-.187648432523612
2031	2031	.993827613256702
4224	4224	-.310330942146812
6266	6266	-.74578666555916
4346	4346	1.01532173128165
4304	4304	-1.42688005347514
1263	1263	-2.23955981513793
7250	7250	-1.13116927080552
4289	4289	.993738697181274
6310	6310	-1.5716217071894
2370	2370	-1.4201532745715
5854	5854	1.11642120680447
7297	7297	-.21945500909259
7309	7309	.384958861793414
2035	2035	-.321690433778589
3147	3147	.798355441114697
5709	5709	.52556812565155
4118	4118	-1.09981561055537
5429	5429	-.197871974992212
4183	4183	-.130850974364723
2084	2084	1.53217860052754
4219	4219	.515504099483431
6300	6300	-1.06224037209507
3146	3146	.935805289859208
165	165	-.881872887525713
1276	1276	-2.47333766513778
7341	7341	-.0960237442214727
3039	3039	-1.00364712560051
4162	4162	-1.58600185239545
112	112	-.132374117443161
4115	4115	.574573455968675
7314	7314	.376758785275262
7274	7274	.510800786530239
6280	6280	-2.70218696348038
2090	2090	-1.1376451784225
285	285	.516640048646609
4156	4156	-.870353879593455
5630	5630	2.1626303860912
1255	1255	-.80690024275598
3004	3004	.573094261323227
6302	6302	-.288747908046434
3103	3103	1.68666768671972
3092	3092	.127009485676632
2044	2044	1.05621590115605
154	154	.321256792580031
3027	3027	-.282275458549638
1264	1264	.732923305969208
1228	1228	.693165085257986
4382	4382	.850609102620875
5852	5852	.186167758237303
3086	3086	-1.16002091620379
5634	5634	-1.45343904578592
7252	7252	-1.23192895896626
4268	4268	-.947598422689543
7222	7222	-.194851321417939
3169	3169	.488241319567164
6291	6291	.140253681719505
3204	3204	.0143910022215514
7368	7368	-.752558412105237
6347	6347	-1.5205039948464
2186	2186	-.543883553442611
7358	7358	.153885071677638
1050	1050	.49489749824575
2131	2131	.815394678562364
4057	4057	-.160385652607345
7349	7349	.33677288694926
3220	3220	.204254028772721
5145	5145	-1.51705219892388
2182	2182	-.144482364322856
4661	4661	.169492521033031
4620	4620	-.0523815660300293
4668	4668	.946028832327808
6328	6328	.105039257660994
6325	6325	-.615901267041633
2191	2191	1.14254803755756
1183	1183	.310690004629161
7402	7402	-.557219104471649
3225	3225	.10163141017146
7377	7377	-1.05892144068097
3340	3340	-.797653133150077
6336	6336	-.387122568924078
6426	6426	-.187559516448185
3305	3305	.735878237139919
3170	3170	-.935490175809849
3173	3173	-.576143046330411
6341	6341	-.33230117016245
4581	4581	-.454939731352659
1116	1116	-1.13957383126659
5032	5032	-.283068162230545
6396	6396	2.13520808987446
4656	4656	1.85819601035956
2138	2138	.375871268487992
7394	7394	-.443236994238611
6315	6315	-.417269679786003
2158	2158	-.505714198213389
2145	2145	-.599997978757144
1080	1080	-.207346762212895
3249	3249	-1.05324169486508
2122	2122	.859696695926297
3350	3350	-1.12935028879799
1123	1123	-.499285697149583
4635	4635	1.94225624843472
4030	4030	.184942892998698
5127	5127	.477858260798084
6330	6330	.680965483392125
4436	4436	-2.3402720967455
3342	3342	-.128126159719546
5168	5168	-.211662881250826
5079	5079	-.33296100933494
6354	6354	.74959854317348
4397	4397	.684760524796919
2124	2124	.537087133583809
3232	3232	-.839683252187655
6436	6436	-2.80487530448521
6320	6320	-2.28613373082822
1085	1085	1.69763998443623
6419	6419	-.87864876921797
4423	4423	-.860813369969211
2194	2194	.225925978948526
4061	4061	-.142369982296982
4429	4429	.207661876262254
7372	7372	.833569865173208
5077	5077	1.13118854592579
2099	2099	.147545486689259
1061	1061	-.0107836085501494
6362	6362	-.882396404069588
4679	4679	-.449599772898856
3351	3351	-.779477946539233
2258	2258	.742693932118986
4081	4081	.0414700529560283
4107	4107	-.0410220743982515
1241	1241	.161176876647393
5247	5247	-.104635227536207
5358	5358	-.68421773313278
2343	2343	-2.54853798752229
3119	3119	-.535248876456011
2209	2209	.383822912630236
6477	6477	-1.15774901787743
2096	2096	.595020540905875
5354	5354	.230037614043539
6475	6475	1.01952228245209
2253	2253	.322049496260939
2083	2083	.652794431927461
6499	6499	.0975637235094371
5176	5176	-.0855725241380928
2295	2295	.782452152830208
7170	7170	-.0210510994517395
2330	2330	.23492465617852
2249	2249	-.091092753653501
6600	6600	-.732904030848944
6437	6437	-.626284325810714
2260	2260	-1.86203749904765
5259	5259	-.484290680413492
2081	2081	-1.66892614130743
6673	6673	1.23871652251241
2321	2321	-2.43341992812607
2289	2289	-.362584603652989
1245	1245	.584637482136795
6619	6619	-.641279342546805
7168	7168	.328865191240005
4049	4049	1.17287541948109
7198	7198	.799331873977394
86	86	-1.29815379779265
5240	5240	1.29362927626021
5370	5370	.619668177013516
2245	2245	.63364281245392
4022	4022	-.171745144239123
2335	2335	.361015013291253
1028	1028	1.77640767061076
5272	5272	.478470693417386
4069	4069	.965180451801349
3243	3243	-.239153338781872
2113	2113	1.62743881393399
2086	2086	-.186899677275695
2334	2334	-1.44212350258714
4079	4079	.358743114964898
6446	6446	.217202385886498
2091	2091	.79153974613563
140	140	-1.11474246597716
6676	6676	1.17964716602717
2352	2352	.179263147182809
2254	2254	.333752233374987
2285	2285	-1.96872780431094
6668	6668	.381302581927973
2306	2306	.00546292521660989
2291	2291	-1.46445529193543
3327	3327	-2.49703308126403
5350	5350	.358832031040325
5225	5225	.54601521058875
3005	3005	-1.73633433585018
2112	2112	-.318282586289056
3359	3359	-1.16797256034603
2069	2069	1.77981551810029
4065	4065	-1.43946441034552
2244	2244	.497328912872587
7201	7201	.139593842547015
2220	2220	.325800589232742
6602	6602	-.621924258339792
2340	2340	-1.50534946180983
6261	6261	-1.11903783025396
2176	2176	.594633346990615
6467	6467	1.29778587899766
1065	1065	-.23072558464894
2310	2310	-.59243352853016
3297	3297	-2.18805490887967
6441	6441	-.223545889426479
3303	3303	-.212639314113523
2193	2193	-1.6041770390063
3045	3045	-.544336469761433
5674	5674	.364875777099609
1072	1072	-.560583003528192
1266	1266	2.02631648650987
6646	6646	-1.3690355622285
11	11	-.577622240975859
4489	4489	.423492217266031
2093	2093	-.83173160804541
6433	6433	.0539654937509838
3109	3109	-.280796263904189
6321	6321	.32659329291365
4017	4017	1.17873889447877
2144	2144	.430307912245098
5698	5698	-.370536247795234
7415	7415	-.326917263275656
1219	1219	-.408182086480581
5051	5051	.34633659024537
7362	7362	1.24023966559085
6500	6500	.351927419985831
4654	4654	-.360312705326634
2185	2185	.236060605341698
6461	6461	-1.3523395702631
1002	1002	-.0787568291590261
1041	1041	-.959117430621802
1236	1236	.527612346363126
6350	6350	.818643009751416
2290	2290	.782452152830208
4390	4390	.400773234002476
4189	4189	-.766982505744277
1279	1279	-.76618980206337
7230	7230	-1.72724674254476
2010	2010	2.13536760617494
1210	1210	.479902481509659
4174	4174	-1.0911152111652
5803	5803	.523068549710415
5833	5833	1.01191388379212
4197	4197	-.0933646519798566
2004	2004	-.188035626438872
6298	6298	-.372719230046162
3174	3174	.356471216638542
3346	3346	.506416506178009
4277	4277	.354199318312187
269	269	-2.29340580024631
2297	2297	-.00135276976245676
1149	1149	-1.04544956702331
6407	6407	.870373154713719
6551	6551	.253848598037282
6357	6357	-1.70255169988394
4759	4759	.0747558241704542
4413	4413	-.610221521225744
6462	6462	.110423164547787
6361	6361	-.514801791518811
2037	2037	-.174017042565479
1031	1031	.155861131074898
1230	1230	.911563163517214
2151	2151	-.121763381059301
7425	7425	.145025155986996
7267	7267	-.326621424346561
10	10	-.101316296122101
7233	7233	-.038046388466416
7306	7306	-1.58600185239545
7423	7423	.171151986740084
7424	7424	.633255618538659
6520	6520	-.28095578020467
266	266	-.210075034978269
6466	6466	1.26825120075504
2201	2201	1.2494161749717
6616	6616	.489377268730342
6454	6454	-.84195515051401
3331	3331	1.50491582061127
1194	1194	.0440851967646542
261	261	1.02554527375025
6424	6424	1.67530819508794
2281	2281	.390549691533876
2294	2294	-1.1236705429821
2006	2006	-1.2054588827309
5	5	-.288455527237536
2347	2347	-2.20850199381687
4059	4059	1.3606502768877
6327	6327	.439848421869342
3164	3164	-1.16910850950921
6513	6513	.0755045794183714
5531	5531	.651430805149503
2350	2350	.292514818018317
3077	3077	-.0820051603480788
6314	6314	.446051684229106
2314	2314	-1.26907203586885
5467	5467	-.739719725828011
7289	7289	-1.57805020825321
4326	4326	.136845834229971
4616	4616	.733606338813564
5389	5389	.524204498873593
3135	3135	1.48446873567407
6333	6333	-.308446237735717
4546	4546	-.000216820599278986
7224	7224	-.16674843126759
4281	4281	.0570335538784317
6581	6581	1.75580106937308
6269	6269	1.21940538673839
5669	5669	2.68062320450027
7360	7360	1.75788923851765
5449	5449	2.22283569173963
297	297	1.92408106182387
6337	6337	-.19916744045587
6427	6427	1.11512574134082
6464	6464	.850698018696302
5462	5462	1.48001385509679
299	299	.873620466693328
6518	6518	1.45493405743145
4105	4105	2.46138501600696
7414	7414	1.47408567690499
7253	7253	2.47546932228391
6531	6531	-.123946363310229
5257	5257	1.71131532282736
1153	1153	1.2080898435396
1244	1244	1.73058251016839
5447	5447	1.23001612312225
1207	1207	1.94916085948921
6455	6455	1.37412215054535
4800	4800	.678397746136675
3040	3040	2.16035848776485
5820	5820	1.27931485345772
3036	3036	2.05092017418452
7167	7167	1.24487237831899
4003	4003	2.08093096241783
1030	1030	.839998366237014
1074	1074	.995667350025359
6360	6360	.704864364251849
6652	6652	-.401117959125606
6480	6480	.96972424845406
5245	5245	1.53519925410181
6319	6319	1.66719703464521
4465	4465	1.47294972774181
1046	1046	.592405397097249
1142	1142	1.69243634861103
2232	2232	2.01836484236763
4503	4503	.999075197514892
4370	4370	-.348953213694856
7327	7327	.716567101365897
5808	5808	1.79694367162339
5530	5530	1.15277158002616
6515	6515	.696868771676614
7169	7169	-.241381288675238
5591	5591	2.39331698229172
7315	7315	2.49852809290956
4136	4136	1.19411866621938
1237	1237	.967268620945915
5475	5475	.964292935014079
2303	2303	1.4795377451061
2346	2346	1.52195505805894
3240	3240	1.31793712500576
6474	6474	.509141320823186
3234	3234	1.67766900948972
6356	6356	-.406093917336015
4259	4259	-.37319534003685
7431	7431	-.923290573943988
4450	4450	-.546608368087789
4154	4154	-1.3179178498855
5220	5220	-1.49512591934123
3078	3078	-1.38039505386028
3190	3190	-.144482364322856
3020	3020	.682145380988293
3112	3112	-.846498947166721
